物理站址名,归属,CI,子网ID,5G基站号-网元号,eNodeBID,SectorID-Eutran小区ID,CELLName,CellID-小区号,PCI,TAC,band,UplinkCenterCarrierFrequency,DownlinkCenterCarrierFrequency,下行信道带宽,网元名,经度,纬度,跟序列,方位角,业务IP地址,场景,站型,覆盖类型
滨海金光集团项目部生活区,滨海县,865902_21,320936,14595394,865902,21,YC_BH_ZX_滨海金光集团项目部生活区_FL9_B_1,21,500,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海临淮玉华村BBU1_FL9,120.205471,34.294321,336,170,1,1,宏站,1
滨海金光集团项目部生活区,滨海县,865902_31,320936,14595394,865902,31,YC_BH_ZX_滨海金光集团项目部生活区_FL9_C_1,31,498,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海临淮玉华村BBU1_FL9,120.205471,34.294321,328,300,1,1,宏站,1
运河运维,响水县,866072_11,320935,14595096,866072,11,YC_XS_ZX_运河运维_FL9_A_1,11,324,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_运河运维_FL9,119.702401,34.118501,0,0,1,1,宏站,1
运河运维,响水县,866072_21,320935,14595096,866072,21,YC_XS_ZX_运河运维_FL9_B_1,21,325,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_运河运维_FL9,119.702401,34.118501,14,120,1,1,宏站,1
运河运维,响水县,866072_31,320935,14595096,866072,31,YC_XS_ZX_运河运维_FL9_C_1,31,326,20409,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_运河运维_FL9,119.702401,34.118501,28,240,1,1,宏站,1
东台市_广山黄家墩_宏站型,东台市,865849_11,320933,14594603,865849,11,YC_DT_ZX_东台广山黄家墩_FL9_A_1,11,357,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台广山黄家墩_FL9,120.250138,32.793784,0,0,1,1,宏站,1
东台市_广山黄家墩_宏站型,东台市,865849_21,320933,14594603,865849,21,YC_DT_ZX_东台广山黄家墩_FL9_B_1,21,358,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台广山黄家墩_FL9,120.250138,32.793784,35,120,1,1,宏站,1
东台市_广山黄家墩_宏站型,东台市,865849_31,320933,14594603,865849,31,YC_DT_ZX_东台广山黄家墩_FL9_C_1,31,359,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台广山黄家墩_FL9,120.250138,32.793784,49,240,1,1,宏站,1
郭猛稳强生态园,盐都区,866479_11,320931,14594333,866479,11,YC_YD_ZX_郭猛稳强生态园_FL9_A_1,11,120,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_郭猛稳强生态园_FL9,120.030187,33.275093,280,0,1,1,宏站,1
郭猛稳强生态园,盐都区,866479_31,320931,14594333,866479,31,YC_YD_ZX_郭猛稳强生态园_FL9_CB_1,31,122,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_郭猛稳强生态园_FL9,120.030187,33.275093,294,220,1,1,宏站,1
金杆农业,建湖县,866430_11,320939,14596160,866430,11,YC_JH_ZX_建湖金杆农业_FL9_A_1,11,384,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖金杆农业_FL9,119.840401,33.483398,704,0,1,1,宏站,1
金杆农业,建湖县,866430_21,320939,14596160,866430,21,YC_JH_ZX_建湖金杆农业_FL9_B_1,21,385,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖金杆农业_FL9,119.840401,33.483398,708,120,1,1,宏站,1
金杆农业,建湖县,866430_31,320939,14596160,866430,31,YC_JH_ZX_建湖金杆农业_FL9_C_1,31,386,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖金杆农业_FL9,119.840401,33.483398,712,240,1,1,宏站,1
东台杨河村,东台市,865983_71,320933,14594619,865983,71,YC_DT_ZX_东台杨河村_FL9_A_1,71,336,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_许河杨河_FL9,120.600098,32.744701,84,0,1,1,宏站,1
东台杨河村,东台市,865983_81,320933,14594619,865983,81,YC_DT_ZX_东台杨河村_FL9_B_1,81,337,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_许河杨河_FL9,120.600098,32.744701,91,120,1,1,宏站,1
东台杨河村,东台市,865983_91,320933,14594619,865983,91,YC_DT_ZX_东台杨河村_FL9_C_1,91,338,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_许河杨河_FL9,120.600098,32.744701,98,240,1,1,宏站,1
阜宁县_光明路_宏站型,阜宁县,865542_11,320937,14595601,865542,11,YC_FN_ZX_阜宁光明路_FL9_A_1,11,120,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁光明路_FL9,119.777501,33.792261,35,240,1,1,宏站,1
阜宁县_光明路_宏站型,阜宁县,865542_21,320937,14595601,865542,21,YC_FN_ZX_阜宁光明路_FL9_B_1,21,121,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁光明路_FL9,119.777501,33.792261,49,180,1,1,宏站,1
阜宁县_光明路_宏站型,阜宁县,865542_31,320937,14595601,865542,31,YC_FN_ZX_阜宁光明路_FL9_C_1,31,122,20919,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_阜宁光明路_FL9,119.777501,33.792261,56,30,1,1,宏站,1
建湖县_沿河西坝头_宏站型,建湖县,865993_41,320939,14596125,865993,41,YC_JH_ZX_建湖沿河西坝头_FL9_A_1,41,264,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖沿河姚家墩_FL9,119.774511,33.390131,35,0,1,1,宏站,1
建湖县_沿河西坝头_宏站型,建湖县,865993_61,320939,14596125,865993,61,YC_JH_ZX_建湖沿河西坝头_FL9_CB_1,61,266,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_建湖沿河姚家墩_FL9,119.774511,33.390131,56,240,1,1,宏站,1
H2大丰丰富富强_C电信,大丰区,865727_11,320934,14594854,865727,11,YC_DF_ZX_H2大丰丰富富强_C电信_FL9_A_1,11,282,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_H2大丰丰富富强_C电信_FL9,120.463371,33.405401,49,0,1,1,宏站,1
H2大丰丰富富强_C电信,大丰区,865727_21,320934,14594854,865727,21,YC_DF_ZX_H2大丰丰富富强_C电信_FL9_BC_1,21,283,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_H2大丰丰富富强_C电信_FL9,120.463371,33.405401,56,120,1,1,宏站,1
蒋营公兴,建湖县,865921_11,320939,14596174,865921,11,YC_JH_ZX_蒋营公兴_FL9_A_1,11,363,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_蒋营公兴BBU1_FL9,119.670565,33.426941,620,0,1,1,宏站,1
蒋营公兴,建湖县,865921_21,320939,14596174,865921,21,YC_JH_ZX_蒋营公兴_FL9_BC_1,21,364,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_蒋营公兴BBU1_FL9,119.670565,33.426941,624,120,1,1,宏站,1
滨海后垛村,滨海县,866516_41,320936,14595357,866516,41,YC_BH_ZX_滨海后垛村_FL9_AB_1,41,426,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海周庄_FL9,119.942482,34.071552,40,30,1,1,宏站,1
滨海后垛村,滨海县,866516_51,320936,14595357,866516,51,YC_BH_ZX_滨海后垛村_FL9_C_1,51,428,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海周庄_FL9,119.942482,34.071552,48,230,1,1,宏站,1
龙冈桃花园,盐都区,866238_11,320931,14594347,866238,11,YC_YD_ZX_龙冈桃花园_FL9_A_1,11,0,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_龙冈桃花园_FL9,120.019945,33.370999,0,30,1,1,宏站,1
龙冈桃花园,盐都区,866238_21,320931,14594347,866238,21,YC_YD_ZX_龙冈桃花园_FL9_BC_1,21,1,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_龙冈桃花园_FL9,120.019945,33.370999,4,130,1,1,宏站,1
郭猛三湾,盐都区,865291_41,320931,14594349,865291,41,YC_YD_ZX_郭猛李庄-郭猛三湾_FL9_A_1,41,96,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_郭猛李庄-郭猛民乐_FL9,120.059961,33.227161,63,0,1,1,宏站,1
郭猛三湾,盐都区,865291_51,320931,14594349,865291,51,YC_YD_ZX_郭猛李庄-郭猛三湾_FL9_B_1,51,97,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_郭猛李庄-郭猛民乐_FL9,120.059961,33.227161,70,120,1,1,宏站,1
郭猛三湾,盐都区,865291_61,320931,14594349,865291,61,YC_YD_ZX_郭猛李庄-郭猛三湾_FL9_C_1,61,98,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_郭猛李庄-郭猛民乐_FL9,120.059961,33.227161,77,240,1,1,宏站,1
响水双河,响水县,865917_11,320935,14595089,865917,11,YC_XS_ZX_响水双河_FL9_A_1,11,63,20408,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水双河_FL9,119.532001,34.168001,28,0,1,1,宏站,1
响水双河,响水县,865917_21,320935,14595089,865917,21,YC_XS_ZX_响水双河_FL9_B_1,21,64,20408,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水双河_FL9,119.532001,34.168001,35,120,1,1,宏站,1
响水双河,响水县,865917_31,320935,14595089,865917,31,YC_XS_ZX_响水双河_FL9_C_1,31,65,20408,8,909.5,954.5,10(50RB)[3],YC_XS_ZX_响水双河_FL9,119.532001,34.168001,49,240,1,1,宏站,1
南洋紫光集团,亭湖区,866538_11,320932,14594076,866538,11,YC_TH_ZX_南洋紫光集团_FL9_A_1,11,153,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_南洋紫光集团_FL9,120.275412,33.437998,161,340,1,1,宏站,1
南洋紫光集团,亭湖区,866538_21,320932,14594076,866538,21,YC_TH_ZX_南洋紫光集团_FL9_B_1,21,154,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_南洋紫光集团_FL9,120.275412,33.437998,168,135,1,1,宏站,1
南洋紫光集团,亭湖区,866538_31,320932,14594076,866538,31,YC_TH_ZX_南洋紫光集团_FL9_C_1,31,155,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_南洋紫光集团_FL9,120.275412,33.437998,175,260,1,1,宏站,1
规划-高作镇-马家墩,建湖县,865427_11,320939,14596105,865427,11,YC_JH_ZX_规划-高作镇-马家墩_FL9_A_1,11,198,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_规划-高作镇-马家墩_FL9,119.748001,33.593001,21,0,1,1,宏站,1
规划-高作镇-马家墩,建湖县,865427_21,320939,14596105,865427,21,YC_JH_ZX_规划-高作镇-马家墩_FL9_BC_1,21,199,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_规划-高作镇-马家墩_FL9,119.748001,33.593001,28,120,1,1,宏站,1
大冈汤朱家庄,盐都区,866331_11,320931,14594340,866331,11,YC_YD_ZX_大冈汤朱家庄_FL9_A_1,11,222,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_大冈汤朱家庄_FL9,120.143906,33.170447,56,0,1,1,宏站,1
大冈汤朱家庄,盐都区,866331_21,320931,14594340,866331,21,YC_YD_ZX_大冈汤朱家庄_FL9_CB_1,21,224,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_大冈汤朱家庄_FL9,120.143906,33.170447,64,240,1,1,宏站,1
羊寨牧原养猪场,阜宁县,866021_11,320937,14595643,866021,11,YC_FN_ZX_羊寨牧原养猪场_FL9_AB_1,11,396,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_羊寨孔苏村BBU1_FL9,119.581613,33.835894,752,0,1,1,宏站,1
羊寨牧原养猪场,阜宁县,866021_31,320937,14595643,866021,31,YC_FN_ZX_羊寨牧原养猪场_FL9_C_1,31,398,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_羊寨孔苏村BBU1_FL9,119.581613,33.835894,760,260,1,1,宏站,1
东台市_廉贻甘港村_宏站型,东台市,865629_11,320933,14594674,865629,11,YC_DT_ZX_东台市廉贻甘港村_FL9_A_1,11,417,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台开发区BBU1_FL9,120.276601,32.917261,4,30,1,1,宏站,1
东台市_廉贻甘港村_宏站型,东台市,865629_21,320933,14594674,865629,21,YC_DT_ZX_东台市廉贻甘港村_FL9_B_1,21,418,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台开发区BBU1_FL9,120.276601,32.917261,8,180,1,1,宏站,1
东台市_廉贻甘港村_宏站型,东台市,865629_31,320933,14594674,865629,31,YC_DT_ZX_东台市廉贻甘港村_FL9_C_1,31,419,20918,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台开发区BBU1_FL9,120.276601,32.917261,12,270,1,1,宏站,1
杨集洪流,阜宁县,866040_41,320937,14595619,866040,41,YC_FN_ZX_杨集洪流_FL9_A_1,41,405,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_杨集洪滨_FL9,119.613191,33.513631,788,0,1,1,宏站,1
杨集洪流,阜宁县,866040_51,320937,14595619,866040,51,YC_FN_ZX_杨集洪流_FL9_B_1,51,406,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_杨集洪滨_FL9,119.613191,33.513631,792,120,1,1,宏站,1
杨集洪流,阜宁县,866040_61,320937,14595619,866040,61,YC_FN_ZX_杨集洪流_FL9_C_1,61,407,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_杨集洪滨_FL9,119.613191,33.513631,796,240,1,1,宏站,1
大丰市龙门家苑,大丰区,866149_11,320934,14594896,866149,11,YC_DF_ZX_大丰市龙门家苑_FL9_A_1,11,21,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市龙门家苑_FL9,120.408721,33.207211,84,90,1,1,宏站,1
大丰市龙门家苑,大丰区,866149_21,320934,14594896,866149,21,YC_DF_ZX_大丰市龙门家苑_FL9_B_1,21,22,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市龙门家苑_FL9,120.408721,33.207211,88,200,1,1,宏站,1
大丰市龙门家苑,大丰区,866149_31,320934,14594896,866149,31,YC_DF_ZX_大丰市龙门家苑_FL9_C_1,31,23,20916,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰市龙门家苑_FL9,120.408721,33.207211,92,290,1,1,宏站,1
杨集角港,阜宁县,865349_11,320937,14595594,865349,11,YC_FN_ZX_杨集角港_FL9_A_1,11,264,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_杨集角港_FL9,119.612891,33.554691,35,0,1,1,宏站,1
杨集角港,阜宁县,865349_21,320937,14595594,865349,21,YC_FN_ZX_杨集角港_FL9_B_1,21,265,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_杨集角港_FL9,119.612891,33.554691,63,120,1,1,宏站,1
杨集角港,阜宁县,865349_31,320937,14595594,865349,31,YC_FN_ZX_杨集角港_FL9_C_1,31,266,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_杨集角港_FL9,119.612891,33.554691,70,240,1,1,宏站,1
大丰区刘庄镇东方村二组,大丰区,866161_11,320934,14594892,866161,11,YC_DF_ZX_大丰区刘庄镇东方村二组_FL9_A_1,11,78,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰区刘庄镇东方村二组_FL9,120.288121,33.185661,312,30,1,1,宏站,1
大丰区刘庄镇东方村二组,大丰区,866161_21,320934,14594892,866161,21,YC_DF_ZX_大丰区刘庄镇东方村二组_FL9_BC_1,21,79,20927,8,909.5,954.5,10(50RB)[3],YC_DF_ZX_大丰区刘庄镇东方村二组_FL9,120.288121,33.185661,316,150,1,1,宏站,1
跃中村部,射阳县,865761_11,320938,14595862,865761,11,YC_SY_ZX_跃中村部_FL9_A_1,11,273,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_跃中村部_FL9,120.243001,33.647901,21,0,1,1,宏站,1
跃中村部,射阳县,865761_21,320938,14595862,865761,21,YC_SY_ZX_跃中村部_FL9_B_1,21,274,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_跃中村部_FL9,120.243001,33.647901,49,120,1,1,宏站,1
跃中村部,射阳县,865761_31,320938,14595862,865761,31,YC_SY_ZX_跃中村部_FL9_C_1,31,275,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_跃中村部_FL9,120.243001,33.647901,56,240,1,1,宏站,1
东台G204旧补点1,东台市,864348_41,320933,14594631,864348,41,YC_DT_ZX_东台G204旧补点1_FL9_A_1,41,301,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台富南三队_FL9,120.488282,32.659259,372,70,1,1,宏站,1
东台G204旧补点1,东台市,864348_51,320933,14594631,864348,51,YC_DT_ZX_东台G204旧补点1_FL9_B_1,51,302,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台富南三队_FL9,120.488282,32.659259,376,200,1,1,宏站,1
东台G204旧补点1,东台市,864348_61,320933,14594631,864348,61,YC_DT_ZX_东台G204旧补点1_FL9_C_1,61,300,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台富南三队_FL9,120.488282,32.659259,368,300,1,1,宏站,1
陈铸上旧(陈铸上旧),滨海县,866158_11,320936,14595374,866158,11,YC_BH_ZX_陈铸上旧_FL9_A_1,11,384,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_陈铸上旧_FL9,119.905461,33.839041,704,0,1,1,宏站,1
陈铸上旧(陈铸上旧),滨海县,866158_21,320936,14595374,866158,21,YC_BH_ZX_陈铸上旧_FL9_B_1,21,385,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_陈铸上旧_FL9,119.905461,33.839041,708,120,1,1,宏站,1
陈铸上旧(陈铸上旧),滨海县,866158_31,320936,14595374,866158,31,YC_BH_ZX_陈铸上旧_FL9_C_1,31,386,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_陈铸上旧_FL9,119.905461,33.839041,712,240,1,1,宏站,1
东台市_东台新街南_宏站型,东台市,865948_11,320933,14594613,865948,11,YC_DT_ZX_东台新街南_FL9_AC_1,11,39,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台新街南_FL9,120.764571,32.657231,7,0,1,1,宏站,1
东台市_东台新街南_宏站型,东台市,865948_21,320933,14594613,865948,21,YC_DT_ZX_东台新街南_FL9_B_1,21,40,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台新街南_FL9,120.764571,32.657231,14,120,1,1,宏站,1
盐都区_学富大同村_宏站型,盐都区,865991_11,320931,14594326,865991,11,YC_YD_ZX_盐都学富大同村_FL9_A_1,11,153,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都学富大同村_FL9,119.885821,33.350851,42,0,1,1,宏站,1
盐都区_学富大同村_宏站型,盐都区,865991_21,320931,14594326,865991,21,YC_YD_ZX_盐都学富大同村_FL9_B_1,21,154,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都学富大同村_FL9,119.885821,33.350851,49,120,1,1,宏站,1
盐都区_学富大同村_宏站型,盐都区,865991_31,320931,14594326,865991,31,YC_YD_ZX_盐都学富大同村_FL9_C_1,31,155,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_盐都学富大同村_FL9,119.885821,33.350851,56,240,1,1,宏站,1
盐都区_广盛源研发中心_宏站型,盐都区,866479_41,320931,14594333,866479,41,YC_YD_ZX_盐都区广盛源研发中心_FL9_A_1,41,228,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_郭猛稳强生态园_FL9,120.065041,33.268945,80,330,1,1,宏站,1
盐都区_广盛源研发中心_宏站型,盐都区,866479_61,320931,14594333,866479,61,YC_YD_ZX_盐都区广盛源研发中心_FL9_CB_1,61,230,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_郭猛稳强生态园_FL9,120.065041,33.268945,88,240,1,1,宏站,1
建湖高作民生集团,建湖县,866423_71,320939,14596161,866423,71,YC_JH_ZX_建湖高作民生集团_FL9_BA_1,71,397,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_高作马楼_FL9,119.770248,33.612715,756,120,1,1,宏站,1
建湖高作民生集团,建湖县,866423_81,320939,14596161,866423,81,YC_JH_ZX_建湖高作民生集团_FL9_C_1,81,398,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_高作马楼_FL9,119.770248,33.612715,760,240,1,1,宏站,1
葛武韩盛小学,盐都区,866297_11,320931,14594341,866297,11,YC_YD_ZX_葛武韩盛小学_FL9_BA_1,11,253,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_葛武韩盛小学_FL9,119.991696,33.202718,180,95,1,1,宏站,1
葛武韩盛小学,盐都区,866297_21,320931,14594341,866297,21,YC_YD_ZX_葛武韩盛小学_FL9_C_1,21,254,20920,8,909.5,954.5,10(50RB)[3],YC_YD_ZX_葛武韩盛小学_FL9,119.991696,33.202718,184,230,1,1,宏站,1
东台市_八里二_宏站型,东台市,865504_11,320933,14594582,865504,11,YC_DT_ZX_东台八里二_FL9_A_1,11,189,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台八里二_FL9,120.722501,32.887501,0,0,1,1,宏站,1
东台市_八里二_宏站型,东台市,865504_21,320933,14594582,865504,21,YC_DT_ZX_东台八里二_FL9_B_1,21,190,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台八里二_FL9,120.722501,32.887501,7,120,1,1,宏站,1
东台市_八里二_宏站型,东台市,865504_31,320933,14594582,865504,31,YC_DT_ZX_东台八里二_FL9_C_1,31,191,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台八里二_FL9,120.722501,32.887501,14,240,1,1,宏站,1
徐宿淮盐-盐城-新建-33,建湖县,865966_11,320939,14596124,865966,11,YC_JH_ZX_徐宿淮盐-盐城-新建-33_FL9_A_1,11,249,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_徐宿淮盐-盐城-新建-33_FL9,119.928221,33.470361,21,0,1,1,宏站,1
徐宿淮盐-盐城-新建-33,建湖县,865966_21,320939,14596124,865966,21,YC_JH_ZX_徐宿淮盐-盐城-新建-33_FL9_B_1,21,250,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_徐宿淮盐-盐城-新建-33_FL9,119.928221,33.470361,28,120,1,1,宏站,1
徐宿淮盐-盐城-新建-33,建湖县,865966_31,320939,14596124,865966,31,YC_JH_ZX_徐宿淮盐-盐城-新建-33_FL9_C_1,31,251,20923,8,909.5,954.5,10(50RB)[3],YC_JH_ZX_徐宿淮盐-盐城-新建-33_FL9,119.928221,33.470361,35,240,1,1,宏站,1
滨海于尖大尧村,滨海县,865820_11,320936,14595392,865820,11,YC_BH_ZX_滨海于尖大尧村_FL9_AB_1,11,381,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海淤尖双堆BBU1_FL9,120.188163,34.177666,692,0,1,1,宏站,1
滨海于尖大尧村,滨海县,865820_31,320936,14595392,865820,31,YC_BH_ZX_滨海于尖大尧村_FL9_C_1,31,383,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_滨海淤尖双堆BBU1_FL9,120.188163,34.177666,700,240,1,1,宏站,1
亭湖区50户以上需求补点22,亭湖区,866171_11,320932,14594081,866171,11,YC_TH_ZX_亭湖区50户以上需求补点22_FL9_A_1,11,141,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_黄尖BBU1_FL9,120.408411,33.572659,564,30,1,1,宏站,1
亭湖区50户以上需求补点22,亭湖区,866171_21,320932,14594081,866171,21,YC_TH_ZX_亭湖区50户以上需求补点22_FL9_B_1,21,142,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_黄尖BBU1_FL9,120.408411,33.572659,568,150,1,1,宏站,1
亭湖区50户以上需求补点22,亭湖区,866171_31,320932,14594081,866171,31,YC_TH_ZX_亭湖区50户以上需求补点22_FL9_C_1,31,143,20914,8,909.5,954.5,10(50RB)[3],YC_TH_ZX_黄尖BBU1_FL9,120.408411,33.572659,572,270,1,1,宏站,1
东台市_南沈灶北_宏站型,东台市,865893_11,320933,14594607,865893,11,YC_DT_ZX_东台南沈灶北_FL9_A_1,11,6,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台南沈灶北_FL9,120.522102,32.803398,7,0,1,1,宏站,1
东台市_南沈灶北_宏站型,东台市,865893_21,320933,14594607,865893,21,YC_DT_ZX_东台南沈灶北_FL9_B_1,21,7,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台南沈灶北_FL9,120.522102,32.803398,14,120,1,1,宏站,1
东台市_南沈灶北_宏站型,东台市,865893_31,320933,14594607,865893,31,YC_DT_ZX_东台南沈灶北_FL9_C_1,31,8,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_东台南沈灶北_FL9,120.522102,32.803398,42,240,1,1,宏站,1
合顺一组,射阳县,865889_11,320938,14595921,865889,11,YC_SY_ZX_合顺一组_FL9_AB_1,11,471,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_大兴BBU1_FL9,120.313437,33.730567,220,80,1,1,宏站,1
合顺一组,射阳县,865889_31,320938,14595921,865889,31,YC_SY_ZX_合顺一组_FL9_C_1,31,473,20924,8,909.5,954.5,10(50RB)[3],YC_SY_ZX_大兴BBU1_FL9,120.313437,33.730567,228,270,1,1,宏站,1
滨海嵇场房,滨海县,866092_51,320936,14595377,866092,51,YC_BH_ZX_滨海嵇场房_FL9_BA_1,51,406,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_界牌条河村_FL9,119.873695,34.109184,792,90,1,1,宏站,1
滨海嵇场房,滨海县,866092_61,320936,14595377,866092,61,YC_BH_ZX_滨海嵇场房_FL9_C_1,61,407,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_界牌条河村_FL9,119.873695,34.109184,796,240,1,1,宏站,1
东台市_包灶_宏站型,东台市,865118_41,320933,14594563,865118,41,YC_DT_ZX_东台包灶_FL9_A_1,41,378,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_安丰工业园_FL9,120.482001,32.762771,49,0,1,1,宏站,1
东台市_包灶_宏站型,东台市,865118_61,320933,14594563,865118,61,YC_DT_ZX_东台包灶_FL9_CB_1,61,380,20922,8,909.5,954.5,10(50RB)[3],YC_DT_ZX_安丰工业园_FL9,120.482001,32.762771,63,240,1,1,宏站,1
九层,滨海县,866170_41,320936,14595372,866170,41,YC_BH_ZX_九层_FL9_AC_1,41,483,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_条龙村_FL9,120.040001,34.042411,268,0,1,1,宏站,1
九层,滨海县,866170_51,320936,14595372,866170,51,YC_BH_ZX_九层_FL9_B_1,51,484,20925,8,909.5,954.5,10(50RB)[3],YC_BH_ZX_条龙村_FL9,120.040001,34.042411,272,100,1,1,宏站,1
阜宁县青南十组,阜宁县,865403_51,320937,14595598,865403,51,YC_FN_ZX_阜宁县青南十组_FL9_B_1,51,457,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_徐宿淮盐-盐城-公兴左三庄LF_FL9,119.704102,33.571701,164,160,1,1,宏站,1
阜宁县青南十组,阜宁县,865403_61,320937,14595598,865403,61,YC_FN_ZX_阜宁县青南十组_FL9_CA_1,61,458,20926,8,909.5,954.5,10(50RB)[3],YC_FN_ZX_徐宿淮盐-盐城-公兴左三庄LF_FL9,119.704102,33.571701,168,270,1,1,宏站,1
